sentence_id,word,ner_tag
9915,with,0
9915,the,0
9915,previous,0
9915,poll,0
9915,'s,0
9915,48-43,0
9915,lead,0
9915,for,0
9915,the,0
9915,Democrats,7
9915,.,0
9916,The,0
9916,poll,0
9916,gave,0
9916,Clinton,3
9916,a,0
9916,53,0
9916,percent,0
9916,to,0
9916,39,0
9916,percent,0
9916,lead,0
9916,over,0
9916,Dole,3
9916,if,0
9916,Perot,3
9916,were,0
9916,not,0
9916,in,0
9916,the,0
9916,race,0
9916,.,0
9917,The,0
9917,poll,0
9917,indicated,0
9917,a,0
9917,fall,0
9917,in,0
9917,the,0
9917,number,0
9917,of,0
9917,people,0
9917,who,0
9917,believed,0
9917,Dole,3
9917,would,0
9917,be,0
9917,able,0
9917,to,0
9917,fulfil,0
9917,his,0
9917,promise,0
9917,to,0
9917,cut,0
9917,the,0
9917,federal,0
9917,budget,0
9917,deficit,0
9917,and,0
9917,cut,0
9917,income,0
9917,taxes,0
9917,by,0
9917,15,0
9917,percent,0
9917,at,0
9917,the,0
9917,same,0
9917,time,0
9917,.,0
9918,It,0
9918,showed,0
9918,23,0
9918,percent,0
9918,believed,0
9918,it,0
9918,possible,0
9918,compared,0
9918,to,0
9918,70,0
9918,who,0
9918,believed,0
9918,it,0
9918,was,0
9918,n't,0
9918,.,0
9919,That,0
9919,compared,0
9919,to,0
9919,26-57,0
9919,in,0
9919,the,0
9919,previous,0
9919,poll,0
9919,.,0
9920,-DOCSTART-,0
9921,U.S.,1
9921,bulk,0
9921,millfeeds,0
9921,-,0
9921,Immediate,0
9921,supply,0
9921,tight,0
9921,.,0
9922,CHICAGO,1
9922,1996-08-27,0
9923,Millfeed,0
9923,supplies,0
9923,for,0
9923,prompt,0
9923,shipment,0
9923,remained,0
9923,tight,0
9923,and,0
9923,prices,0
9923,continued,0
9923,to,0
9923,move,0
9923,higher,0
9923,",",0
9923,millfeed,0
9923,dealers,0
9923,said,0
9923,.,0
9924,High-priced,0
9924,corn,0
9924,and,0
9924,increased,0
9924,demand,0
9924,for,0
9924,livestock,0
9924,feed,0
9924,continued,0
9924,to,0
9924,support,0
9924,millfeed,0
9924,prices,0
9924,in,0
9924,nearly,0
9924,all,0
9924,sectors,0
9924,.,0
9925,Flour,0
9925,mills,0
9925,sold,0
9925,much,0
9925,of,0
9925,their,0
9925,production,0
9925,through,0
9925,September,0
9925,leaving,0
9925,little,0
9925,available,0
9925,for,0
9925,prompt,0
9925,shipment,0
9925,.,0
9926,Portland,1
9926,sources,0
9926,said,0
9926,feed,0
9926,mixer,0
9926,demand,0
9926,was,0
9926,keeping,0
9926,pace,0
9926,with,0
9926,millfeed,0
9926,production,0
9926,and,0
9926,driving,0
9926,prices,0
9926,higher,0
9926,.,0
9927,Portland,1
9927,sources,0
9927,said,0
9927,with,0
9927,corn,0
9927,priced,0
9927,there,0
9927,at,0
9927,$,0
9927,200,0
9927,per,0
9927,ton,0
9927,and,0
9927,barley,0
9927,at,0
9927,$,0
9927,140,0
9927,",",0
9927,the,0
9927,millfeeds,0
9927,at,0
9927,$,0
9927,125,0
9927,represent,0
9927,a,0
9927,good,0
9927,value,0
9927,.,0
9928,In,0
9928,the,0
9928,southeast,0
9928,U.S.,1
9928,",",0
9928,dealers,0
9928,said,0
9928,feed,0
9928,mixers,0
9928,continued,0
9928,to,0
9928,be,0
9928,steady,0
9928,buyers,0
9928,with,0
9928,demand,0
9928,increasing,0
9928,for,0
9928,October,0
9928,to,0
9928,March,0
9928,positions,0
9928,.,0
9929,The,0
9929,closely-watched,0
9929,Kansas,1
9929,City,2
9929,rail,0
9929,market,0
9929,was,0
9929,steady,0
9929,at,0
9929,$,0
9929,115,0
9929,per,0
9929,ton,0
9929,bid,0
9929,and,0
9929,$,0
9929,118,0
9929,offered,0
9929,.,0
9930,--,0
9930,Chicago,1
9930,newsdesk,0
9930,312-408-8720--,0
9931,-DOCSTART-,0
9932,Puerto,1
9932,Rico,2
9932,girl,0
9932,has,0
9932,surgery,0
9932,for,0
9932,hairy,0
9932,face,0
9932,.,0
9933,PHILADELPHIA,1
9933,1996-08-27,0
9934,A,0
9934,two-year,0
9934,old,0
9934,Puerto,7
9934,Rican,8
9934,girl,0
9934,began,0
9934,surgical,0
9934,treatment,0
9934,on,0
9934,Tuesday,0
9934,for,0
9934,a,0
9934,rare,0
9934,condition,0
9934,that,0
9934,has,0
9934,left,0
9934,half,0
9934,of,0
9934,her,0
9934,face,0
9934,covered,0
9934,with,0
9934,a,0
9934,hairy,0
9934,",",0
9934,dark-brown,0
9934,patch,0
9934,of,0
9934,skin,0
9934,.,0
9935,The,0
9935,girl,0
9935,",",0
9935,Abyss,3
9935,DeJesus,4
9935,",",0
9935,suffers,0
9935,from,0
9935,a,0
9935,"""",0
9935,hairy,0
9935,nevus,0
9935,"""",0
9935,on,0
9935,the,0
9935,right,0
9935,side,0
9935,of,0
9935,her,0
9935,face,0
9935,",",0
9935,a,0
9935,condition,0
9935,that,0
9935,has,0
9935,only,0
9935,been,0
9935,reported,0
9935,a,0
9935,few,0
9935,times,0
9935,in,0
9935,medical,0
9935,journals,0
9935,",",0
9935,the,0
9935,St.,1
9935,Christopher,2
9935,Children,2
9935,'s,2
9935,Hospital,2
9935,said,0
9935,.,0
9936,In,0
9936,addition,0
9936,to,0
9936,social,0
9936,ostracism,0
9936,",",0
9936,the,0
9936,condition,0
9936,also,0
9936,carries,0
9936,a,0
9936,high,0
9936,risk,0
9936,of,0
9936,cancer,0
9936,.,0
9937,It,0
9937,will,0
9937,be,0
9937,corrected,0
9937,by,0
9937,gradually,0
9937,expanding,0
9937,healthy,0
9937,skin,0
9937,with,0
9937,a,0
9937,surgical,0
9937,balloon,0
9937,",",0
9937,then,0
9937,transplanting,0
9937,that,0
9937,skin,0
9937,to,0
9937,the,0
9937,afflicted,0
9937,side,0
9937,of,0
9937,her,0
9937,face,0
9937,.,0
9938,"""",0
9938,She,0
9938,is,0
9938,doing,0
9938,well,0
9938,",",0
9938,"""",0
9938,hospital,0
9938,spokeswoman,0
9938,Carol,3
9938,Norris,4
9938,said,0
9938,.,0
9938,"""",0
9939,The,0
9939,surgery,0
9939,is,0
9939,under,0
9939,way,0
9939,.,0
9939,"""",0
9940,Norris,3
9940,said,0
9940,Tuesday,0
9940,'s,0
9940,surgery,0
9940,involved,0
9940,placing,0
9940,five,0
9940,balloons,0
9940,in,0
9940,DeJesus,3
9940,'s,0
9940,forehead,0
9940,",",0
9940,shoulders,0
9940,and,0
9940,the,0
9940,back,0
9940,of,0
9940,her,0
9940,neck,0
9940,and,0
9940,partially,0
9940,filling,0
9940,them,0
9940,with,0
9940,a,0
9940,saline,0
9940,solution,0
9940,.,0
9941,More,0
9941,saline,0
9941,solution,0
9941,will,0
9941,be,0
9941,inserted,0
9941,in,0
9941,16,0
9941,weekly,0
9941,treatments,0
9941,.,0
9942,The,0
9942,girl,0
9942,",",0
9942,who,0
9942,was,0
9942,accompanied,0
9942,to,0
9942,Philadelphia,1
9942,by,0
9942,her,0
9942,parents,0
9942,",",0
9942,will,0
9942,need,0
9942,more,0
9942,surgery,0
9942,later,0
9942,to,0
9942,correct,0
9942,the,0
9942,condition,0
9942,on,0
9942,her,0
9942,chest,0
9942,",",0
9942,back,0
9942,and,0
9942,legs,0
9942,",",0
9942,the,0
9942,hospital,0
9942,said,0
9942,.,0
9943,-DOCSTART-,0
9944,Eau,5
9944,Claire,6
9944,",",0
9944,Wisc,1
9944,.,2
9945,revs,0
9945,won,0
9945,by,0
9945,Robert,5
9945,W.,6
9945,Baird,6
9945,.,0
9946,NEW,1
9946,YORK,2
9946,1996-08-27,0
9947,Robert,5
9947,W.,6
9947,Baird,6
9947,&,6
9947,Co,6
9947,.,6
9948,",",5
9948,Inc.,6
9948,",",0
9948,said,0
9948,it,0
9948,won,0
9948,$,0
9948,1,0
9948,million,0
9948,of,0
9948,Eau,5
9948,Claire,6
9948,",",0
9948,Wisc,1
9948,.,2
9949,",",0
9949,waterworks,0
9949,system,0
9949,mortgage,0
9949,revenue,0
9949,bonds,0
9949,",",0
9949,Series,0
9949,1996,0
9949,",",0
9949,with,0
9949,a,0
9949,true,0
9949,interest,0
9949,cost,0
9949,of,0
9949,5.2893,0
9949,percent,0
9949,.,0
9950,-DOCSTART-,0
9951,Massachusetts,1
9951,home,0
9951,sales,0
9951,dip,0
9951,in,0
9951,July,0
9951,-,0
9951,report,0
9951,.,0
9952,BOSTON,1
9952,1996-08-27,0
9953,Home,0
9953,sales,0
9953,across,0
9953,Massachusetts,1
9953,were,0
9953,down,0
9953,2.3,0
9953,percent,0
9953,in,0
9953,July,0
9953,",",0
9953,compared,0
9953,to,0
9953,a,0
9953,month,0
9953,earlier,0
9953,",",0
9953,but,0
9953,up,0
9953,21,0
9953,percent,0
9953,for,0
9953,the,0
9953,year,0
9953,",",0
9953,according,0
9953,to,0
9953,the,0
9953,Massachusetts,5
9953,Association,6
9953,of,6
9953,Realtors,6
9953,.,0
9954,The,0
9954,association,0
9954,said,0
9954,a,0
9954,total,0
9954,of,0
9954,"4,464",0
9954,single-family,0
9954,homes,0
9954,were,0
9954,sold,0
9954,in,0
9954,July,0
9954,",",0
9954,compared,0
9954,to,0
9954,"4,570",0
9954,in,0
9954,June,0
9954,.,0
9955,The,0
9955,average,0
9955,selling,0
9955,price,0
9955,",",0
9955,$,0
9955,"206,464",0
9955,",",0
9955,was,0
9955,up,0
9955,10.6,0
9955,percent,0
9955,over,0
9955,July,0
9955,1995,0
9955,.,0
9956,Condominium,0
9956,sales,0
9956,edged,0
9956,up,0
9956,6.0,0
9956,percent,0
9956,for,0
9956,July,0
9956,and,0
9956,24.8,0
9956,percent,0
9956,for,0
9956,the,0
9956,year,0
9956,",",0
9956,the,0
9956,group,0
9956,said,0
9956,",",0
9956,while,0
9956,prices,0
9956,for,0
9956,condos,0
9956,nudged,0
9956,up,0
9956,less,0
9956,than,0
9956,1.0,0
9956,percent,0
9956,to,0
9956,an,0
9956,average,0
9956,of,0
9956,$,0
9956,"123,394",0
9956,.,0
9957,In,0
9957,July,0
9957,",",0
9957,the,0
9957,average,0
9957,rate,0
9957,on,0
9957,a,0
9957,30-year,0
9957,fixed,0
9957,rate,0
9957,mortgage,0
9957,was,0
9957,8.25,0
9957,percent,0
9957,",",0
9957,below,0
9957,June,0
9957,'s,0
9957,8.32,0
9957,percent,0
9957,but,0
9957,still,0
9957,higher,0
9957,than,0
9957,February,0
9957,'s,0
9957,7.03,0
9957,percent,0
9957,",",0
9957,the,0
9957,report,0
9957,noted,0
9957,.,0
9958,--,0
9958,Boston,1
9958,bureau,0
9958,",",0
9958,617-367-4106,0
9959,-DOCSTART-,0
9960,Amtrak,5
9960,train,0
9960,derails,0
9960,",",0
9960,three,0
9960,injured,0
9960,-,0
9960,officials,0
9960,.,0
9961,MONTPELIER,1
9961,",",0
9961,Vt,1
9961,.,0
9962,1996-08-27,0
9963,At,0
9963,least,0
9963,three,0
9963,people,0
9963,were,0
9963,injured,0
9963,when,0
9963,an,0
9963,Amtrak,5
9963,passenger,0
9963,train,0
9963,slammed,0
9963,into,0
9963,an,0
9963,empty,0
9963,logging,0
9963,truck,0
9963,and,0
9963,derailed,0
9963,Tuesday,0
9963,",",0
9963,officials,0
9963,said,0
9963,.,0
9964,The,7
9964,Vermonter,8
9964,",",0
9964,which,0
9964,runs,0
9964,between,0
9964,St.,1
9964,Albans,2
9964,",",0
9964,Vermont,1
9964,",",0
9964,near,0
9964,the,0
9964,Canadian,7
9964,border,0
9964,and,0
9964,Washington,1
9964,",",2
9964,D.C.,2
9964,",",0
9964,collided,0
9964,with,0
9964,the,0
9964,truck,0
9964,at,0
9964,7:51,0
9964,a.m.,0
9964,EDT,0
9964,near,0
9964,the,0
9964,rural,0
9964,town,0
9964,of,0
9964,Roxbury,1
9964,some,0
9964,15,0
9964,miles,0
9964,southeast,0
9964,of,0
9964,the,0
9964,state,0
9964,capital,0
9964,Montpelier,1
9964,",",0
9964,Amtrak,5
9964,spokeswoman,0
9964,Maureen,3
9964,Garrity,4
9964,said,0
9964,.,0
9965,Vermont,1
9965,Central,2
9965,Hospital,2
9965,spokesman,0
9965,Dan,3
9965,Pudvah,4
9965,said,0
9965,two,0
9965,of,0
9965,the,0
9965,injured,0
9965,were,0
9965,treated,0
9965,there,0
9965,--,0
9965,the,0
9965,truck,0
9965,driver,0
9965,",",0
9965,who,0
9965,was,0
9965,suffering,0
9965,from,0
9965,multiple,0
9965,trauma,0
9965,injuries,0
9965,",",0
9965,and,0
9965,a,0
9965,passenger,0
9965,.,0
9966,Pudvah,3
9966,said,0
9966,he,0
9966,understood,0
9966,other,0
9966,people,0
9966,with,0
9966,minor,0
9966,injuries,0
9966,were,0
9966,being,0
9966,treated,0
9966,at,0
9966,the,0
9966,scene,0
9966,.,0
9967,Garrity,3
9967,said,0
9967,a,0
9967,train,0
9967,conductor,0
9967,was,0
9967,also,0
9967,injured,0
9967,.,0
9968,The,0
9968,train,0
9968,'s,0
9968,engine,0
9968,and,0
9968,its,0
9968,six,0
9968,cars,0
9968,derailed,0
9968,but,0
9968,were,0
9968,still,0
9968,standing,0
9968,",",0
9968,state,0
9968,police,0
9968,said,0
9968,.,0
9969,The,0
9969,exact,0
9969,number,0
9969,of,0
9969,passangers,0
9969,on,0
9969,the,0
9969,train,0
9969,was,0
9969,not,0
9969,known,0
9969,.,0
9969,"""",0
9970,We,0
9970,had,0
9970,70,0
9970,reservations,0
9970,for,0
9970,the,0
9970,train,0
9970,",",0
9970,but,0
9970,that,0
9970,does,0
9970,n't,0
9970,mean,0
9970,there,0
9970,were,0
9970,70,0
9970,passengers,0
9970,aboard,0
9970,",",0
9970,"""",0
9970,Garrity,3
9970,said,0
9970,.,0
9971,Uninjured,0
9971,passengers,0
9971,were,0
9971,to,0
9971,be,0
9971,taken,0
9971,by,0
9971,bus,0
9971,to,0
9971,Springfield,1
9971,",",0
9971,Massachusetts,1
9971,",",0
9971,where,0
9971,they,0
9971,will,0
9971,be,0
9971,put,0
9971,aboard,0
9971,another,0
9971,train,0
9971,to,0
9971,continue,0
9971,their,0
9971,journey,0
9971,to,0
9971,New,1
9971,York,2
9971,City,2
9971,and,0
9971,Washington,1
9971,",",0
9971,Garrity,3
9971,said,0
9971,.,0
9972,She,0
9972,said,0
9972,the,0
9972,train,0
9972,was,0
9972,travelling,0
9972,at,0
9972,54,0
9972,mph,0
9972,when,0
9972,it,0
9972,crashed,0
9972,into,0
9972,the,0
9972,truck,0
9972,",",0
9972,which,0
9972,was,0
9972,crossing,0
9972,the,0
9972,tracks,0
9972,onto,0
9972,a,0
9972,dirt,0
9972,road,0
9972,in,0
9972,the,0
9972,rural,0
9972,area,0
9972,bordering,0
9972,the,0
9972,Northfield,1
9972,Mountains,2
9972,.,0
9973,-DOCSTART-,0
9974,Paralympics,7
9974,an,0
9974,example,0
9974,for,0
9974,gloomy,0
9974,France-Juppe,7
9974,.,0
9975,PARIS,1
9975,1996-08-27,0
9976,Prime,0
9976,Minister,0
9976,Alain,3
9976,Juppe,4
9976,on,0
9976,Tuesday,0
9976,hailed,0
9976,handicapped,0
9976,athletes,0
9976,who,0
9976,took,0
9976,part,0
9976,in,0
9976,Atlanta,1
9976,'s,0
9976,Paralympic,7
9976,Games,8
9976,as,0
9976,an,0
9976,example,0
9976,for,0
9976,gloom-stricken,0
9976,France,1
9976,.,0
9977,"""",0
9977,What,0
9977,we,0
9977,hear,0
9977,every,0
9977,morning,0
9977,is,0
9977,gloom,0
9977,",",0
9977,resignation,0
9977,and,0
9977,scepticism,0
9977,...,0
9978,You,0
9978,are,0
9978,the,0
9978,opposite,0
9978,",",0
9978,"""",0
9978,Juppe,3
9978,told,0
9978,a,0
9978,successful,0
9978,French,7
9978,team,0
9978,at,0
9978,Paris,1
9978,airport,0
9978,as,0
9978,he,0
9978,welcomed,0
9978,them,0
9978,back,0
9978,from,0
9978,the,0
9978,games,0
9978,which,0
9978,followed,0
9978,the,0
9978,July-August,0
9978,Olympics,7
9978,.,0
9979,"""",0
9979,If,0
9979,you,0
9979,had,0
9979,been,0
9979,struck,0
9979,...,0
9980,by,0
9980,the,0
9980,disease,0
9980,of,0
9980,scepticism,0
9980,",",0
9980,gloom,0
9980,and,0
9980,resignation,0
9980,",",0
9980,you,0
9980,would,0
9980,not,0
9980,be,0
9980,here,0
9980,.,0
9981,You,0
9981,are,0
9981,a,0
9981,true,0
9981,example,0
9981,for,0
9981,the,0
9981,nation,0
9981,",",0
9981,"""",0
9981,he,0
9981,said,0
9981,.,0
9982,The,0
9982,French,7
9982,team,0
9982,won,0
9982,95,0
9982,medals,0
9982,in,0
9982,Atlanta,1
9982,",",0
9982,35,0
9982,of,0
9982,them,0
9982,gold,0
9982,.,0
9983,Opinion,0
9983,polls,0
9983,consistently,0
9983,show,0
9983,French,7
9983,voters,0
9983,pessimistic,0
9983,and,0
9983,fed,0
9983,up,0
9983,as,0
9983,the,0
9983,economy,0
9983,stagnates,0
9983,and,0
9983,unemployement,0
9983,lingers,0
9983,at,0
9983,near-record,0
9983,levels,0
9983,.,0
9984,-DOCSTART-,0
9985,French,7
9985,shares,0
9985,end,0
9985,fractionally,0
9985,weaker,0
9985,.,0
9986,PARIS,1
9986,1996-08-27,0
9987,French,7
9987,shares,0
9987,ended,0
9987,fractionally,0
9987,weaker,0
9987,as,0
9987,unease,0
9987,about,0
9987,union,0
9987,unrest,0
9987,slated,0
9987,for,0
9987,the,0
9987,autumn,0
9987,and,0
9987,a,0
9987,weaker,0
9987,franc,0
9987,got,0
9987,the,0
9987,better,0
9987,of,0
9987,a,0
9987,slight,0
9987,rise,0
9987,on,0
9987,Wall,1
9987,Street,2
9987,.,0
9988,The,0
9988,blue-chip,0
9988,CAC-40,7
9988,index,0
9988,ended,0
9988,2.43,0
9988,points,0
9988,or,0
9988,0.12,0
9988,percent,0
9988,lower,0
9988,at,0
9988,"2,017.99",0
9988,points,0
9988,after,0
9988,a,0
9988,brief,0
9988,foray,0
9988,into,0
9988,positive,0
9988,territory,0
9988,when,0
9988,the,0
9988,New,1
9988,York,2
9988,stock,0
9988,market,0
9988,opened,0
9988,higher,0
9988,.,0
9989,The,0
9989,broader,0
9989,SBF-120,7
9989,index,0
9989,closed,0
9989,1.19,0
9989,points,0
9989,or,0
9989,0.08,0
9989,percent,0
9989,lower,0
9989,at,0
9989,"1,421.90",0
9989,points,0
9989,.,0
9990,Market,0
9990,turnover,0
9990,was,0
9990,3.8,0
9990,billion,0
9990,francs,0
9990,",",0
9990,about,0
9990,average,0
9990,for,0
9990,the,0
9990,quiet,0
9990,August,0
9990,period,0
9990,",",0
9990,including,0
9990,2.6,0
9990,billion,0
9990,on,0
9990,the,0
9990,most,0
9990,actively,0
9990,traded,0
9990,CAC-40,7
9990,shares,0
9990,.,0
9991,The,0
9991,Socialist,0
9991,CFDT,5
9991,union,0
9991,warned,0
9991,of,0
9991,"""",0
9991,tension,0
9991,and,0
9991,conflict,0
9991,"""",0
9991,when,0
9991,France,1
9991,returns,0
9991,to,0
9991,work,0
9991,after,0
9991,the,0
9991,summer,0
9991,break,0
9991,and,0
9991,called,0
9991,for,0
9991,a,0
9991,drive,0
9991,to,0
9991,create,0
9991,up,0
9991,to,0
9991,"500,000",0
9991,jobs,0
9991,in,0
9991,nine,0
9991,months,0
9991,.,0
9992,A,0
9992,teachers,0
9992,',0
9992,union,0
9992,",",0
9992,the,0
9992,Federation,5
9992,Syndicale,6
9992,Unitaire,6
9992,(,0
9992,FSU,5
9992,),0
9992,",",0
9992,called,0
9992,for,0
9992,members,0
9992,to,0
9992,protest,0
9992,against,0
9992,job,0
9992,cuts,0
9992,expected,0
9992,in,0
9992,the,0
9992,government,0
9992,'s,0
9992,austerity,0
9992,budget,0
9992,due,0
9992,to,0
9992,be,0
9992,unveiled,0
9992,in,0
9992,September,0
9992,.,0
9993,Anxieties,0
9993,over,0
9993,the,0
9993,budget,0
9993,niggled,0
9993,the,0
9993,currency,0
9993,markets,0
9993,where,0
9993,the,0
9993,franc,0
9993,lost,0
9993,around,0
9993,half,0
9993,a,0
9993,centime,0
9993,from,0
9993,Monday,0
9993,'s,0
9993,late,0
9993,European,7
9993,levels,0
9993,to,0
9993,3.4211,0
9993,per,0
9993,mark,0
9993,.,0
9994,Index,0
9994,heavyweights,0
9994,Elf,5
9994,and,0
9994,Rhone,5
9994,Poulenc,6
9994,both,0
9994,ended,0
9994,slightly,0
9994,weaker,0
9994,while,0
9994,active,0
9994,Eurotunnel,1
9994,was,0
9994,unchanged,0
9994,on,0
9994,nearly,0
9994,a,0
9994,million,0
9994,shares,0
9994,traded,0
9994,.,0
9995,"""",0
9995,People,0
9995,are,0
9995,morose,0
9995,and,0
9995,it,0
9995,'s,0
9995,not,0
9995,the,0
9995,post-holiday,0
9995,period,0
9995,or,0
9995,the,0
9995,budget,0
9995,or,0
9995,company,0
9995,results,0
9995,that,0
9995,are,0
9995,going,0
9995,to,0
9995,lift,0
9995,anyone,0
9995,'s,0
9995,spirits,0
9995,",",0
9995,"""",0
9995,a,0
9995,broker,0
9995,said,0
9995,.,0
9996,*,0
9996,UIC,5
9996,",",0
9996,part,0
9996,of,0
9996,insurer,0
9996,GAN,5
9996,",",0
9996,slid,0
9996,12.19,0
9996,percent,0
9996,to,0
9996,55.1,0
9996,francs,0
9996,after,0
9996,reporting,0
9996,a,0
9996,net,0
9996,attributable,0
9996,first-half,0
9996,loss,0
9996,of,0
9996,758,0
9996,million,0
9996,francs,0
9996,after,0
9996,the,0
9996,close,0
9996,on,0
9996,Monday,0
9996,.,0
9997,Markets,0
9997,were,0
9997,disappointed,0
9997,by,0
9997,a,0
9997,recapitalisation,0
9997,of,0
9997,800,0
9997,million,0
9997,francs,0
9997,which,0
9997,commentators,0
9997,said,0
9997,was,0
9997,larger,0
9997,than,0
9997,expected,0
9997,.,0
9998,*,0
9998,Supermarkets,0
9998,group,0
9998,Carrefour,5
9998,gained,0
9998,2.19,0
9998,percent,0
9998,to,0
9998,"2,616",0
9998,francs,0
9998,after,0
9998,brokers,0
9998,Cheuvreux,5
9998,de,6
9998,Virieu,6
9998,confirmed,0
9998,the,0
9998,stock,0
9998,on,0
9998,their,0
9998,buy,0
9998,list,0
9998,",",0
9998,a,0
9998,fund,0
9998,manager,0
9998,said,0
9998,.,0
9999,*,0
9999,Reinsurance,0
9999,group,0
9999,Scor,5
9999,gained,0
9999,2.1,0
9999,percent,0
9999,to,0
9999,202,0
9999,francs,0
9999,on,0
9999,news,0
9999,that,0
9999,British,7
9999,insurer,0
9999,Prudential,5
9999,had,0
9999,sold,0
9999,its,0
9999,Mercantile,5
9999,&,6
9999,General,6
9999,reinsurance,0
9999,business,0
9999,to,0
9999,Swiss,7
9999,Re,5
9999,.,0
10000,*,0
10000,Conglomerate,0
10000,Bollore,5
10000,lost,0
10000,2.4,0
10000,percent,0
10000,to,0
10000,521,0
10000,francs,0
10000,after,0
10000,a,0
10000,morning,0
10000,trading,0
10000,suspension,0
10000,during,0
10000,which,0
10000,it,0
10000,said,0
10000,it,0
10000,had,0
10000,approved,0
10000,plans,0
10000,to,0
10000,buy,0
10000,out,0
10000,its,0
10000,73.83,0
10000,percent,0
10000,owned,0
10000,transport,0
10000,unit,0
10000,Scac,5
10000,Delmas,6
10000,Vileujeux,6
10000,(,0
10000,SDV,5
10000,),0
10000,and,0
10000,invited,0
10000,shareholders,0
10000,to,0
10000,tender,0
10000,their,0
10000,shares,0
10000,.,0
10001,*,0
10001,Alcatel,5
10001,Alsthom,6
10001,fell,0
10001,1.7,0
10001,percent,0
10001,to,0
10001,395.0,0
10001,.,0
10002,*,0
10002,Opthalmic,7
10002,products,0
10002,manufacturer,0
10002,Essilor,5
10002,gained,0
10002,2.6,0
10002,percent,0
10002,to,0
10002,"1,328",0
10002,francs,0
10002,after,0
10002,Oakley,5
10002,Inc,6
10002,of,0
10002,the,0
10002,United,1
10002,States,2
10002,said,0
10002,it,0
10002,had,0
10002,been,0
10002,granted,0
10002,an,0
10002,option,0
10002,to,0
10002,buy,0
10002,the,0
10002,non-prescription,0
10002,lens,0
10002,production,0
10002,unit,0
10002,of,0
10002,Gentext,5
10002,Optics,6
10002,Inc,6
10002,",",0
10002,an,0
10002,Essilor,5
10002,International,6
10002,subsidiary,0
10002,.,0
10003,--,0
10003,Paris,1
10003,newsroom,0
10003,+331,0
10003,4221,0
10003,5452,0
10004,-DOCSTART-,0
10005,PRESS,0
10005,DIGEST,0
10005,-,0
10005,Sri,7
10005,Lankan,8
10005,Newspapers,0
10005,-,0
10005,August,0
10005,27,0
10005,.,0
10006,Following,0
10006,are,0
10006,some,0
10006,of,0
10006,the,0
10006,main,0
10006,stories,0
10006,in,0
10006,Tuesday,0
10006,'s,0
10006,Sri,7
10006,Lankan,8
10006,newspapers,0
10006,:,0
10007,---,0
10008,VEERAKESARI,5
10009,Bomb,0
10009,blast,0
10009,in,0
10009,TELO,5
10009,office,0
10009,in,0
10009,Trincomalee,1
10009,kills,0
10009,one,0
10009,",",0
10009,wounds,0
10009,six,0
10009,.,0
10010,One,0
10010,officer,0
10010,and,0
10010,a,0
10010,soldier,0
10010,killed,0
10010,in,0
10010,accidental,0
10010,clash,0
10010,between,0
10010,two,0
10010,groups,0
10010,of,0
10010,soldiers,0
10010,near,0
10010,Chavakachcheri,1
10010,in,0
10010,Jaffna,1
10010,.,0
10011,Army,0
10011,sentries,0
10011,thought,0
10011,a,0
10011,group,0
10011,of,0
10011,soldiers,0
10011,approaching,0
10011,them,0
10011,were,0
10011,Tamil,7
10011,rebels,0
10011,and,0
10011,opened,0
10011,fire,0
10011,.,0
10012,---,0
10013,THINAKARAN,5
10014,TULF,0
10014,leader,0
10014,M.,3
10014,Sivasiththamparam,4
10014,says,0
10014,it,0
10014,is,0
10014,meaningless,0
10014,to,0
10014,talk,0
10014,to,0
10014,UNP,5
10014,about,0
10014,peace,0
10014,package,0
10014,and,0
10014,that,0
10014,the,0
10014,government,0
10014,should,0
10014,submit,0
10014,peace,0
10014,plan,0
10014,to,0
10014,parliament,0
10014,very,0
10014,soon,0
10014,.,0
10015,---,0
10016,DAILY,5
10016,NEWS,6
10017,Bread,0
10017,and,0
10017,flour,0
10017,prices,0
10017,have,0
10017,been,0
10017,raised,0
10017,with,0
10017,immediate,0
10017,effect,0
10017,but,0
10017,government,0
10017,will,0
10017,provide,0
10017,relief,0
10017,to,0
10017,underpriviledged,0
10017,sections,0
10017,of,0
10017,society,0
10017,.,0
10018,---,0
10019,THE,5
10019,ISLAND,6
10020,Excise,0
10020,Commissioner,0
10020,W.N.F.,3
10020,Chandraratne,4
10020,denies,0
10020,allegations,0
10020,that,0
10020,new,0
10020,guidelines,0
10020,in,0
10020,issue,0
10020,of,0
10020,liquor,0
10020,licences,0
10020,are,0
10020,aimed,0
10020,at,0
10020,forcing,0
10020,large,0
10020,number,0
10020,of,0
10020,liquor,0
10020,licence,0
10020,holders,0
10020,out,0
10020,of,0
10020,business,0
10020,for,0
10020,political,0
10020,reasons,0
10020,.,0
10021,---,0
10022,LANKADEEPA,5
10023,Tamil,5
10023,Tiger,6
10023,rebels,0
10023,have,0
10023,sent,0
10023,12,0
10023,female,0
10023,suicide,0
10023,bombers,0
10023,to,0
10023,stage,0
10023,simultaneous,0
10023,attacks,0
10023,on,0
10023,President,0
10023,Chandrika,3
10023,Kumaratunga,4
10023,'s,0
10023,motorcade,0
10023,in,0
10023,Colombo,1
10023,.,0
10024,---,0
10025,DIVAINA,5
10026,Cultural,0
10026,Ministry,0
10026,planning,0
10026,to,0
10026,spend,0
10026,large,0
10026,sum,0
10026,of,0
10026,money,0
10026,to,0
10026,buy,0
10026,silver,0
10026,crown,0
